id,journalCodeId,entryDate,journalMemo,checkNumber,postingMemo,amount,isCashPosting,referenceNumber,payeeName,payeeNameRaw,payeeNames,userTypeId,leaseId,unitNumber,unitId,buildingName,journalCodeDescription
63009789,8,12/9/2025,21991A - #21991A 2211 Main 3 - Oven repair.,,#21991A 2211 Main 3 - Oven repair.,-220,0,21991A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6901 S Main Ave,EFT
63048045,1,12/15/2025,"#23241 3736 Main 2 - Dishwasher loose spray arm, bottom door gasket, and splash shield replacement.",,"#23241 3736 Main 2 - Dishwasher loose spray arm, bottom door gasket, and splash shield replacement.",255,0,23241,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3734 W Main Ave,Bill
63048081,1,12/15/2025,#22104A 1632 Main G - Washer service call.,,#22104A 1632 Main G - Washer service call.,75,0,22104A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1632 South Main Street,Bill
63048082,1,12/15/2025,#22140 2049 Main 3F - Refrigerator service call.,,#22140 2049 Main 3F - Refrigerator service call.,75,0,22140,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2049 West Main Street,Bill
63048085,1,12/15/2025,#18142 2639 Main 1F - Dryer gas coils and vent replacement.,,#18142 2639 Main 1F - Dryer gas coils and vent replacement.,195,0,18142,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2639 West Main Street,Bill
63048087,1,12/15/2025,#22101A 2659 Main 3 - Washer service call.,,#22101A 2659 Main 3 - Washer service call.,75,0,22101A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2657 N. Main,Bill
63048660,8,12/16/2025,22101A - #22101A 2659 Main 3 - Washer service call.,,#22101A 2659 Main 3 - Washer service call.,-75,0,22101A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2657 N. Main,Bill
63048662,8,12/16/2025,18142 - #18142 2639 Main 1F - Dryer gas coils and vent replacement.,,#18142 2639 Main 1F - Dryer gas coils and vent replacement.,-195,0,18142,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2639 West Main Street,Bill
63048667,8,12/16/2025,22140 - #22140 2049 Main 3F - Refrigerator service call.,,#22140 2049 Main 3F - Refrigerator service call.,-75,0,22140,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2049 West Main Street,EFT
63048673,8,12/16/2025,22104A - #22104A 1632 Main G - Washer service call.,,#22104A 1632 Main G - Washer service call.,-75,0,22104A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1632 South Main Street,EFT
63098027,1,12/22/2025,#18135A 4324 Main 1F - Washer repair.,,#18135A 4324 Main 1F - Washer repair.,145,0,18135A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,4324 North Main Avenue,EFT
63098028,1,12/22/2025,#23371A 3758 Main 2F - Dishwasher service call.,,#23371A 3758 Main 2F - Dishwasher service call.,145,0,23371A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3758 West Main Avenue,EFT
63098031,1,12/22/2025,#23383A 959 Main 2 - Dryer service call.,,#23383A 959 Main 2 - Dryer service call.,75,0,23383A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,959 North Main Avenue,EFT
63098032,1,12/22/2025,#23365A 1922 Main 2F - Washer repair.,,#23365A 1922 Main 2F - Washer repair.,145,0,23365A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1922 South Main Street,EFT
63098033,1,12/22/2025,#18150A 4324 Main 2F - Washer repair.,,#18150A 4324 Main 2F - Washer repair.,225,0,18150A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,4324 North Main Avenue,Check 507
63098075,1,12/22/2025,#23348 2400 Main 1R - Dishwasher repair.,,#23348 2400 Main 1R - Dishwasher repair.,190,0,23348,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2400 S. Main St.,Bill
63098077,1,12/22/2025,#23347A 3238 Main - Dishwasher repair.,,#23347A 3238 Main - Dishwasher repair.,145,0,23347A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3238 North Main Street,Bill
63098085,1,12/22/2025,#23374A 3251 Main 1N - Dryer service call.,,#23374A 3251 Main 1N - Dryer service call.,75,0,23374A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3249 North Main Avenue,Bill
63098089,1,12/22/2025,#23357 3905 Main 1 - Dryer repair.,,#23357 3905 Main 1 - Dryer repair.,175,0,23357,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3901 West Main Avenue,Bill
63098091,1,12/22/2025,#23370A 3903 Main - Washer service call.,,#23370A 3903 Main - Washer service call.,75,0,23370A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3903 West Main Avenue,Bill
63098093,1,12/22/2025,#23368A 3903 Main 1E - Dishwasher service call.,,#23368A 3903 Main 1E - Dishwasher service call.,75,0,23368A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3903 West Main Avenue,Bill
63098101,1,12/22/2025,#22191A 815 Main 3R - Dishwasher repair.,,#22191A 815 Main 3R - Dishwasher repair.,190,0,22191A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,815 North Main Avenue,EFT
63098105,1,12/22/2025,#18133A 1007 Main 3R - Washer repair.,,#18133A 1007 Main 3R - Washer repair.,145,0,18133A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1007 Main Avenue,EFT
63098107,1,12/22/2025,#22175 2206 Main G - Oven repair.,,#22175 2206 Main G - Oven repair.,220,0,22175,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6949 S Main Ave,EFT
63098109,1,12/22/2025,#18115A 2455 Main 2 - Washer service call.,,#18115A 2455 Main 2 - Washer service call.,75,0,18115A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2455 N. Main Ave,EFT
63098111,1,12/22/2025,#18116A 4819 Main 1 - Dishwasher repair.,,#18116A 4819 Main 1 - Dishwasher repair.,205,0,18116A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,4819 W. Main Avenue,EFT
63098113,1,12/22/2025,#22173A 6143 Main 3 - Refrigerator service call.,,#22173A 6143 Main 3 - Refrigerator service call.,75,0,22173A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6141 South Main Avenue,EFT
63098115,1,12/22/2025,#22174A 6915 Main 2 - Refrigerator service call.,,#22174A 6915 Main 2 - Refrigerator service call.,75,0,22174A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6901 S Main Ave,EFT
63135240,8,12/29/2025,Multiple bills,,#18133A 1007 Main 3R - Washer repair.,-145,0,18133A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1007 Main Avenue,EFT
63135240,8,12/29/2025,Multiple bills,,#22173A 6143 Main 3 - Refrigerator service call.,-75,0,22173A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6141 South Main Avenue,EFT
63135249,8,12/29/2025,18115A - #18115A 2455 Main 2 - Washer service call.,,#18115A 2455 Main 2 - Washer service call.,-75,0,18115A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2455 N. Main Ave,Bill
63135254,8,12/29/2025,Multiple bills,,#22174A 6915 Main 2 - Refrigerator service call.,-75,0,22174A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6901 S Main Ave,Bill
63135254,8,12/29/2025,Multiple bills,,#22175 2206 Main G - Oven repair.,-220,0,22175,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6949 S Main Ave,Bill
63135258,8,12/29/2025,Multiple bills,,#23357 3905 Main 1 - Dryer repair.,-175,0,23357,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3901 West Main Avenue,Bill
63135258,8,12/29/2025,Multiple bills,,#18116A 4819 Main 1 - Dishwasher repair.,-205,0,18116A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,4819 W. Main Avenue,Bill
63135264,8,12/29/2025,23365A - #23365A 1922 Main 2F - Washer repair.,,#23365A 1922 Main 2F - Washer repair.,-145,0,23365A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1922 South Main Street,Bill
63135270,8,12/29/2025,23371A - #23371A 3758 Main 2F - Dishwasher service call.,,#23371A 3758 Main 2F - Dishwasher service call.,-145,0,23371A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3758 West Main Avenue,Bill
63135274,8,12/29/2025,Multiple bills,,#23374A 3251 Main 1N - Dryer service call.,-75,0,23374A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3249 North Main Avenue,Bill
63135274,8,12/29/2025,Multiple bills,,#22191A 815 Main 3R - Dishwasher repair.,-190,0,22191A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,815 North Main Avenue,Bill
63135278,8,12/29/2025,23347A - #23347A 3238 Main - Dishwasher repair.,,#23347A 3238 Main - Dishwasher repair.,-145,0,23347A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3238 North Main Street,Bill
63135283,8,12/29/2025,Multiple bills,,#18135A 4324 Main 1F - Washer repair.,-145,0,18135A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,4324 North Main Avenue,Bill
63135283,8,12/29/2025,Multiple bills,,#18150A 4324 Main 2F - Washer repair.,-225,0,18150A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,4324 North Main Avenue,Bill
63135283,8,12/29/2025,Multiple bills,,#23383A 959 Main 2 - Dryer service call.,-75,0,23383A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,959 North Main Avenue,Bill
63135286,8,12/29/2025,Multiple bills,,#23370A 3903 Main - Washer service call.,-75,0,23370A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3903 West Main Avenue,Bill
63135286,8,12/29/2025,Multiple bills,,#23368A 3903 Main 1E - Dishwasher service call.,-75,0,23368A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3903 West Main Avenue,Bill
63204892,8,1/2/2026,23348 - #23348 2400 Main 1R - Dishwasher repair.,,#23348 2400 Main 1R - Dishwasher repair.,-190,0,23348,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2400 S. Main St.,Bill
63243870,8,1/6/2026,"23241 - #23241 3736 Main 2 - Dishwasher loose spray arm, bottom door gasket, and splash shield replacement.",,"#23241 3736 Main 2 - Dishwasher loose spray arm, bottom door gasket, and splash shield replacement.",-255,0,23241,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3734 W Main Ave,EFT
63328572,1,1/20/2026,#22226A 1707 Main 2NRB - Dishwasher lower spray arm replaced.,,#22226A 1707 Main 2NRB - Dishwasher lower spray arm replaced.,190,0,22226A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1707 South Main Avenue,Bill
63328573,1,1/20/2026,#18100A 1846 Main 203 - Dishwasher drain pump cleared and repaired.,,#18100A 1846 Main 203 - Dishwasher drain pump cleared and repaired.,145,0,18100A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1846 South Main Street,Bill
63328576,1,1/20/2026,#23403A 3754 Main 2R - Washer repair.,,#23403A 3754 Main 2R - Washer repair.,220,0,23403A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3754 West Main Avenue,Bill
63328593,1,1/20/2026,#23401 1343 Main 1 - Washer service call.,,#23401 1343 Main 1 - Washer service call.,75,0,23401,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1343 North Main Street,Bill
63328595,1,1/20/2026,#23421A 1405 Main 2W - Dishwasher service call.,,#23421A 1405 Main 2W - Dishwasher service call.,75,0,23421A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1403 West Main Avenue,Bill
63328599,1,1/20/2026,#18128A 2049 Main - Washer repair.,,#18128A 2049 Main - Washer repair.,255,0,18128A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2049 West Main Street,Bill
63328603,1,1/20/2026,#23291A 2542 Main 1 - Cleared frozen drain in fridge and tested.,,#23291A 2542 Main 1 - Cleared frozen drain in fridge and tested.,145,0,23291A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2542 North Main Avenue,Bill
63328611,1,1/20/2026,#22183A 6141 Main 1 - Range repair.,,#22183A 6141 Main 1 - Range repair.,220,0,22183A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6141 South Main Avenue,EFT
63328613,1,1/20/2026,#23380A 834 Main G - Dishwasher motor replacement.,,#23380A 834 Main G - Dishwasher motor replacement.,375,0,23380A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,834 W. Main,EFT
63328615,1,1/20/2026,#23420A 834 Main G - Dishwasher heat service call.,,#23420A 834 Main G - Dishwasher heat service call.,75,0,23420A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,834 W. Main,EFT
63329638,8,1/21/2026,Multiple bills,,#23421A 1405 Main 2W - Dishwasher service call.,-75,0,23421A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1403 West Main Avenue,EFT
63329638,8,1/21/2026,Multiple bills,,#18100A 1846 Main 203 - Dishwasher drain pump cleared and repaired.,-145,0,18100A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1846 South Main Street,EFT
63329638,8,1/21/2026,Multiple bills,,#23291A 2542 Main 1 - Cleared frozen drain in fridge and tested.,-145,0,23291A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2542 North Main Avenue,EFT
63329638,8,1/21/2026,Multiple bills,,#22183A 6141 Main 1 - Range repair.,-220,0,22183A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,6141 South Main Avenue,EFT
63329638,8,1/21/2026,Multiple bills,,#23420A 834 Main G - Dishwasher heat service call.,-75,0,23420A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,834 W. Main,EFT
63329638,8,1/21/2026,Multiple bills,,#23380A 834 Main G - Dishwasher motor replacement.,-375,0,23380A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,834 W. Main,EFT
63329648,8,1/21/2026,22226A - #22226A 1707 Main 2NRB - Dishwasher lower spray arm replaced.,,#22226A 1707 Main 2NRB - Dishwasher lower spray arm replaced.,-190,0,22226A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1707 South Main Avenue,EFT
63329655,8,1/21/2026,23403A - #23403A 3754 Main 2R - Washer repair.,,#23403A 3754 Main 2R - Washer repair.,-220,0,23403A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,3754 West Main Avenue,EFT
63329659,8,1/21/2026,18128A - #18128A 2049 Main - Washer repair.,,#18128A 2049 Main - Washer repair.,-255,0,18128A,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,2049 West Main Street,EFT
63329663,8,1/21/2026,23401 - #23401 1343 Main 1 - Washer service call.,,#23401 1343 Main 1 - Washer service call.,-75,0,23401,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,Bartholomew's Appliance Repair,16,0,,,1343 North Main Street,EFT
62759998,1,11/11/2025,"#3582 1922 Main 1R - Installation of new tankless water heater 140,000 BTU.",,"#3582 1922 Main 1R - Installation of new tankless water heater 140,000 BTU.",2400,0,3582,"Best Services, Inc.","Best Services, Inc.","Best Services, Inc.",16,0,,,1922 South Main Street,EFT
62760022,1,11/11/2025,#3585 1106 Main 1F - Installation of new HVAC system.,,#3585 1106 Main 1F - Installation of new HVAC system.,7000,0,3585,"Best Services, Inc.","Best Services, Inc.","Best Services, Inc.",16,0,,,1106 Main Avenue,Bill
62760024,1,11/11/2025,#3583 2129 Main 1R - Installation of new water heater.,,#3583 2129 Main 1R - Installation of new water heater.,2350,0,3583,"Best Services, Inc.","Best Services, Inc.","Best Services, Inc.",16,0,,,2129 North Main Avenue,Bill
62760026,1,11/11/2025,"#3581 2649 Main 1 - Parts, labor, materials and installation for complete HVAC installation.",,"#3581 2649 Main 1 - Parts, labor, materials and installation for complete HVAC installation.",7450,0,3581,"Best Services, Inc.","Best Services, Inc.","Best Services, Inc.",16,0,,,2649 W. Main,Bill
62764205,2,11/12/2025,3583 - #3583 2129 Main 1R - Installation of new water heater.,1295,#3583 2129 Main 1R - Installation of new water heater.,-2350,0,3583,"Best Services, Inc.","Best Services, Inc.","Best Services, Inc.",16,0,,,2129 North Main Avenue,EFT
62764207,2,11/12/2025,"3582 - #3582 1922 Main 1R - Installation of new tankless water heater 140,000 BTU.",133,"#3582 1922 Main 1R - Installation of new tankless water heater 140,000 BTU.",-2400,0,3582,"Best Services, Inc.","Best Services, Inc.","Best Services, Inc.",16,0,,,1922 South Main Street,EFT
62797306,2,11/19/2025,"3581 - #3581 2649 Main 1 - Parts, labor, materials and installation for complete HVAC installation.",4155,"#3581 2649 Main 1 - Parts, labor, materials and installation for complete HVAC installation.",-7450,0,3581,"Best Services, Inc.","Best Services, Inc.","Best Services, Inc.",16,0,,,2649 W. Main,EFT
